Customer_ID,Age,Income_Level,Employment_Status,Credit_Score,Card_Issuance_Date,Monthly_Spend,Delinquency_Status,Outstanding_Balance,Bank_Name,Region,Delinquency_Reason,Card_Utilization,Regulatory_Change,Net_Growth_Impact
276,41,Medium,Employed,611,2022-01-29,27465.01,0,99525.89,ICICI,Central,None,59.21,0,1
277,38,High,Employed,672,2020-09-06,48757.23,0,169003.69,ICICI,Central,None,56.93,0,0
278,30,Medium,Student,680,2022-01-22,23801.21,0,101895.07,HDFC,East,None,53.13,0,1
279,37,Medium,Employed,752,2020-10-01,28691.24,0,37336.87,ICICI,West,None,35.73,0,0
280,33,Low,Employed,605,2021-07-12,5637.32,0,6688.28,RBL,West,None,48.58,0,0
281,38,Low,Employed,739,2020-09-05,9318.35,0,17541.06,ICICI,North,None,35.26,0,0
282,43,Low,Unemployed,622,2022-04-21,3767.31,0,5113.32,Axis,East,None,12.18,0,0
283,52,Medium,Employed,700,2022-05-11,28050.71,0,145565.15,Kotak Mahindra,West,None,33.01,0,1
284,24,Medium,Employed,735,2022-03-29,20173.94,0,51608.68,RBL,South,None,56.21,0,0
285,58,Low,Employed,804,2021-07-22,3943.78,0,10198.29,Others,South,None,61.34,1,0
286,18,High,Unemployed,648,2020-08-30,39012.55,0,161377.45,Axis,East,None,61.76,0,1
287,35,Low,Employed,618,2022-02-24,9172.91,0,17688.22,Others,East,None,39.78,0,0
288,42,High,Self-Employed,668,2023-08-23,58053.29,0,172498.83,HDFC,North,None,65.95,0,1
289,39,Medium,Employed,751,2020-05-08,32206.87,0,30242.52,HDFC,East,None,20.78,0,1
290,30,Low,Student,713,2022-09-08,12668.62,0,27693.25,SBI,North,None,93.32,0,1
291,34,Medium,Employed,739,2021-09-13,25388.46,0,107572.8,RBL,North,None,39.67,0,1
292,32,Medium,Self-Employed,649,2022-01-10,27398.01,0,104341.15,Federal,East,None,42.15,0,1
293,31,Medium,Employed,617,2021-01-22,17364.46,0,51702.03,SBI,East,None,16.16,0,1
294,45,Medium,Employed,735,2021-03-29,9084.41,0,21335.84,Others,North,None,30.69,0,1
295,40,Low,Employed,627,2021-04-11,4673.59,0,11999.84,Others,South,None,54.25,0,1
296,30,Medium,Self-Employed,721,2021-07-30,20483.58,0,60505.67,SBI,South,None,50.55,0,1
297,45,High,Student,701,2021-12-15,35936.94,0,21923.43,SBI,South,None,11.72,0,1
298,40,Low,Employed,671,2020-07-02,6774.49,0,28282.2,SBI,Central,None,46.29,1,0
299,45,Low,Unemployed,623,2022-04-15,9358.48,0,8824.88,Others,South,None,6.7,0,0
300,43,High,Employed,711,2020-11-25,59836.56,0,79543.28,RBL,West,None,65.19,0,1
301,28,Low,Student,623,2022-07-30,9412.56,0,4665.49,SBI,North,None,64.97,0,0
302,31,Medium,Employed,617,2022-06-13,15155.45,0,48547.82,HDFC,West,None,19.52,0,0
303,44,Medium,Employed,697,2021-02-24,7852.68,0,35002.45,HDFC,South,None,44.35,0,0
304,43,Medium,Employed,703,2020-05-25,18442.28,0,22223.92,ICICI,South,None,11.95,0,0
305,36,Medium,Self-Employed,761,2022-11-28,0.0,0,0.0,Kotak Mahindra,East,None,31.08,0,0
306,38,Low,Self-Employed,633,2022-06-20,13449.95,0,26229.3,ICICI,West,None,45.16,0,0
307,49,Low,Employed,764,2021-08-03,8485.67,0,14643.29,HDFC,South,None,42.17,0,0
308,31,Medium,Employed,631,2022-08-05,37700.0,0,88505.97,Axis,North,None,46.6,0,0
309,42,Medium,Employed,619,2021-05-20,33385.83,0,77893.22,SBI,South,None,43.95,0,0
310,34,Medium,Employed,681,2021-04-03,25507.3,0,86203.02,IDFC First,East,None,47.54,0,1
311,34,Medium,Employed,643,2022-10-16,14995.19,0,37174.81,IDFC First,Central,None,27.69,0,1
312,47,Low,Employed,618,2020-09-22,6147.29,0,6474.52,Others,West,None,36.48,0,0
313,45,Low,Employed,816,2021-09-06,15791.92,0,60217.73,ICICI,South,None,40.96,0,1
314,45,High,Self-Employed,652,2022-10-21,49641.41,0,194436.65,ICICI,North,None,36.96,0,0
315,50,Medium,Self-Employed,818,2020-10-22,6863.77,0,13481.44,Others,North,None,94.2,0,0
316,37,Low,Employed,640,2020-07-10,6333.91,0,21486.7,Others,Central,None,41.92,0,0
317,43,Low,Self-Employed,577,2021-09-13,15055.58,0,55242.14,HDFC,Central,None,12.56,0,1
318,33,Low,Employed,777,2020-12-01,13511.73,0,33051.75,SBI,North,None,18.38,0,0
319,40,Low,Self-Employed,636,2021-04-19,10037.83,0,20605.97,SBI,South,None,45.03,0,1
320,35,High,Employed,708,2021-12-01,67278.5,0,270658.26,IDFC First,South,None,38.26,0,0
321,37,High,Self-Employed,598,2022-10-14,15145.39,1,36969.27,HDFC,Central,Medical,36.64,0,1
322,42,High,Employed,697,2020-07-07,28136.65,0,103584.51,ICICI,North,None,9.07,0,0
323,28,High,Employed,617,2020-10-01,37825.22,0,187574.41,ICICI,West,None,13.01,0,0
324,57,High,Self-Employed,675,2021-07-09,29967.64,0,101034.99,IDFC First,South,None,17.91,0,0
325,26,Medium,Employed,671,2020-04-09,27497.07,0,29235.5,HDFC,East,None,20.67,0,0
326,24,Low,Employed,713,2020-10-16,12005.11,0,19696.86,SBI,South,None,13.39,1,1
327,48,Medium,Self-Employed,717,2022-08-20,25085.74,0,40167.45,Axis,South,None,54.24,0,1
328,44,Low,Unemployed,644,2021-03-13,2899.76,0,8609.21,SBI,Central,None,43.51,0,0
329,43,Low,Employed,727,2021-10-11,16848.05,0,8195.12,HDFC,West,None,57.26,1,1
330,43,Low,Employed,693,2020-11-21,9695.17,0,24317.41,HDFC,East,None,66.9,0,1
331,36,Medium,Employed,673,2021-07-06,4072.06,0,7244.38,ICICI,Central,None,44.83,0,0
332,28,Low,Self-Employed,708,2020-08-19,1980.99,0,517.99,Federal,South,None,24.35,0,0
333,37,Low,Employed,693,2021-06-19,4203.72,0,10296.12,ICICI,North,None,56.02,0,0
334,30,Medium,Unemployed,625,2022-02-13,36522.72,0,38594.69,ICICI,West,None,13.58,0,1
335,46,High,Employed,723,2021-10-07,22539.76,0,36551.35,Others,North,None,29.14,0,1
336,35,Medium,Employed,638,2021-03-19,9400.37,0,30814.5,Federal,East,None,35.58,0,0
337,28,High,Employed,785,2022-03-09,61896.53,0,141688.02,HDFC,West,None,44.38,0,0
338,33,Low,Employed,685,2021-10-19,12475.48,0,45303.68,HDFC,Central,None,63.82,0,1
339,41,Low,Self-Employed,687,2021-11-20,5207.2,0,17362.72,Axis,West,None,22.45,0,0
340,31,Medium,Employed,697,2022-10-17,25082.26,0,91210.74,SBI,Central,None,13.26,0,1
341,28,Medium,Student,699,2022-10-24,17474.27,0,65669.44,HDFC,South,None,70.91,0,1
342,39,Medium,Employed,720,2022-03-09,26196.55,0,55669.78,HDFC,Central,None,60.46,0,1
343,39,Medium,Employed,697,2022-03-27,16947.0,0,38014.2,SBI,Central,None,100.0,0,1
344,31,Medium,Employed,786,2022-10-07,25288.91,0,37077.53,SBI,Central,None,9.53,0,0
345,32,High,Unemployed,437,2020-09-24,40467.57,0,115759.04,Kotak Mahindra,West,None,43.46,0,1
346,39,Low,Self-Employed,754,2020-09-10,5049.14,0,13051.5,ICICI,North,None,10.83,0,0
347,22,Low,Employed,755,2022-03-12,12655.5,1,17787.77,SBI,South,Overspending,73.03,0,1
348,22,Medium,Student,549,2021-02-21,20703.3,1,54077.4,Others,South,Overspending,3.01,0,1
349,29,Low,Employed,755,2021-03-07,12910.65,0,44255.93,IDFC First,Central,None,21.02,0,0
350,34,Low,Self-Employed,743,2021-03-10,10558.76,0,22671.98,Axis,East,None,46.02,0,1
351,40,Low,Unemployed,663,2021-06-08,7796.77,0,20427.31,Kotak Mahindra,West,None,42.85,0,0
352,51,Low,Self-Employed,586,2022-11-04,13890.84,0,39566.39,IDFC First,Central,None,39.39,0,0
353,45,Low,Student,700,2021-03-02,9283.75,0,28339.97,SBI,Central,None,49.13,0,1
354,35,Low,Unemployed,690,2021-09-19,10342.76,0,31708.97,Others,South,None,61.17,1,0
355,36,Medium,Student,625,2021-08-01,17057.61,0,36172.01,ICICI,West,None,48.73,0,0
356,26,Medium,Employed,726,2020-12-13,15414.73,0,4108.04,HDFC,West,None,32.07,0,0
357,36,Medium,Employed,678,2021-07-10,21878.95,0,40892.57,SBI,South,None,23.58,0,0
358,34,Medium,Self-Employed,733,2021-09-04,11067.25,1,22485.74,SBI,North,Overspending,46.12,0,1
359,40,Low,Self-Employed,661,2020-08-20,8773.61,0,33821.89,SBI,South,None,49.09,0,0
360,28,Low,Employed,665,2022-07-05,9031.16,0,12192.41,HDFC,East,None,52.17,0,0
361,42,Low,Employed,697,2022-03-19,2867.37,1,11399.41,Others,South,Overspending,33.99,0,0
362,52,High,Unemployed,549,2021-12-01,65803.28,0,200674.51,SBI,East,None,6.34,0,0
363,35,Medium,Student,651,2021-04-23,34564.54,0,113911.69,Federal,East,None,52.85,0,0
364,41,Low,Employed,721,2021-04-08,14846.85,0,26562.11,Axis,Central,None,29.86,0,1
365,43,Low,Employed,752,2021-11-14,7151.86,0,10449.65,HDFC,East,None,43.12,0,0
366,32,High,Employed,714,2021-02-04,43588.39,0,181493.37,SBI,North,None,41.83,0,0
367,39,Medium,Employed,614,2022-06-28,16613.28,0,25479.4,HDFC,West,None,13.26,0,1
368,37,High,Self-Employed,761,2021-02-03,54868.39,0,85364.76,SBI,North,None,40.04,1,1
369,37,Low,Student,746,2022-03-08,7161.79,0,8257.31,HDFC,North,None,46.85,0,0
370,29,Low,Employed,706,2022-07-17,9105.19,0,10171.27,HDFC,Central,None,56.28,0,0
371,37,Medium,Employed,654,2020-12-26,23710.27,1,62477.05,Kotak Mahindra,South,Overspending,2.57,0,0
372,41,Medium,Self-Employed,648,2022-04-08,9106.72,0,35002.73,Federal,West,None,9.22,0,0
373,51,Medium,Employed,687,2021-04-12,19699.09,0,52537.14,Axis,East,None,28.84,0,1
374,46,Medium,Employed,716,2021-11-07,29225.3,0,88513.51,HDFC,West,None,34.01,0,0
375,58,Medium,Self-Employed,661,2022-03-17,58297.82,0,195566.41,ICICI,Central,None,7.12,0,1
376,29,Medium,Unemployed,578,2020-10-04,2370.24,1,208.53,HDFC,West,Job Loss,27.0,0,1
377,45,Low,Employed,761,2021-04-25,4840.38,0,13113.22,ICICI,North,None,14.16,0,0
378,38,Low,Self-Employed,695,2021-10-31,5022.97,0,14703.45,SBI,West,None,17.08,0,1
379,58,High,Employed,636,2020-02-06,15206.13,0,17916.97,ICICI,South,None,41.04,0,0
380,28,Low,Employed,717,2021-09-04,17815.47,0,56811.21,Kotak Mahindra,Central,None,28.8,0,1
381,28,Medium,Employed,709,2020-12-11,19659.79,0,39218.97,SBI,Central,None,16.19,0,1
382,31,Medium,Employed,656,2021-09-03,18386.83,0,42880.15,HDFC,Central,None,55.47,1,1
383,18,High,Employed,771,2022-11-23,52659.64,0,230799.9,Axis,North,None,25.2,0,1
384,31,Medium,Employed,708,2021-07-01,14176.15,0,49921.09,SBI,South,None,67.18,0,0
385,29,Medium,Self-Employed,667,2020-08-30,27387.12,0,85113.81,ICICI,North,None,3.56,0,1
386,38,High,Self-Employed,674,2021-08-31,28516.34,0,83497.47,Axis,East,None,53.13,1,0
387,40,High,Employed,726,2020-09-11,67832.95,0,110228.23,ICICI,South,None,39.94,0,0
388,55,Medium,Employed,695,2021-07-30,21404.43,0,41635.67,Axis,South,None,34.08,1,0
389,46,Medium,Employed,695,2021-05-17,33910.85,0,88629.31,ICICI,South,None,35.62,1,1
390,31,Low,Employed,763,2022-07-10,11097.52,0,16469.27,HDFC,Central,None,39.17,0,1
391,28,Medium,Employed,614,2022-12-06,0.0,0,0.0,RBL,South,None,42.96,0,0
392,41,High,Self-Employed,604,2021-07-25,15764.06,0,29457.27,SBI,East,None,65.65,0,1
393,23,High,Employed,746,2020-04-29,72965.9,0,336401.74,Axis,West,None,37.7,0,1
394,55,Low,Employed,844,2021-07-17,6452.79,0,23737.53,HDFC,South,None,64.41,0,1
395,48,Medium,Employed,752,2021-04-15,2341.95,1,6032.91,HDFC,South,Medical,33.74,0,0
396,32,Medium,Employed,811,2021-09-04,15110.94,0,20530.85,SBI,Central,None,41.74,0,1
397,19,High,Student,633,2020-09-26,32984.9,0,85014.57,Others,North,None,35.63,0,1
398,50,Medium,Employed,661,2021-06-08,32791.02,0,78399.03,Kotak Mahindra,East,None,5.33,1,1
399,35,Medium,Employed,727,2020-11-14,11775.59,0,49780.9,HDFC,North,None,24.03,0,0
400,49,Low,Self-Employed,737,2020-07-19,7478.8,0,30282.44,SBI,East,None,71.42,0,0
401,21,Medium,Employed,621,2022-05-13,31076.42,0,49092.32,SBI,West,None,23.03,0,1
402,31,Low,Employed,687,2022-08-08,5707.41,0,18270.27,SBI,Central,None,55.94,0,1
403,37,High,Unemployed,628,2020-07-19,23264.53,0,44732.96,HDFC,South,None,0.0,0,1
404,37,Medium,Unemployed,589,2021-06-23,23813.49,0,36570.24,Axis,West,None,32.14,0,1
405,32,Medium,Employed,666,2020-06-30,27948.14,0,104314.57,SBI,South,None,48.82,0,1
406,43,Medium,Employed,750,2023-09-17,19422.28,1,54421.85,Others,North,Medical,39.02,0,0
407,26,High,Self-Employed,708,2022-01-14,52700.78,0,275580.31,Kotak Mahindra,Central,None,47.93,0,0
408,35,Low,Employed,747,2020-03-16,5373.44,0,12008.73,HDFC,North,None,0.0,0,0
409,38,Low,Employed,720,2022-09-04,0.0,0,0.0,ICICI,East,None,19.4,0,0
410,42,High,Employed,647,2021-03-22,57623.71,0,101939.62,SBI,Central,None,27.96,1,1
411,44,High,Employed,725,2023-08-07,19973.89,1,51095.37,SBI,Central,Job Loss,19.82,0,1
412,25,High,Employed,642,2022-11-28,28009.68,0,37721.35,SBI,Central,None,37.72,0,1
413,21,Low,Employed,681,2020-04-11,9175.39,0,19100.3,SBI,Central,None,3.74,0,1
414,49,Low,Self-Employed,617,2020-11-26,12863.65,0,17100.76,Federal,North,None,33.25,0,1
415,40,Low,Employed,663,2022-10-08,7610.52,0,13640.81,SBI,West,None,78.82,1,0
416,29,Low,Employed,705,2021-07-05,5499.8,0,9939.1,RBL,West,None,32.65,0,0
417,52,Medium,Employed,672,2021-05-20,34868.07,1,103861.68,ICICI,East,Overspending,7.47,0,0
418,38,Low,Self-Employed,627,2022-06-21,6480.06,0,14160.48,ICICI,South,None,60.14,0,0
419,48,Medium,Employed,768,2020-09-21,17464.44,0,39385.98,ICICI,Central,None,28.22,0,0
420,37,Low,Employed,692,2021-01-29,133.63,0,257.32,Axis,North,None,8.92,0,0
421,57,Low,Employed,668,2020-12-14,8583.78,0,8319.57,SBI,North,None,36.0,0,0
422,54,High,Employed,635,2020-09-28,68968.62,0,121808.68,HDFC,North,None,29.61,0,0
423,34,Low,Student,547,2021-07-11,732.72,0,2932.53,Axis,Central,None,42.3,0,0
424,46,Low,Employed,686,2020-02-10,4456.4,0,4956.2,HDFC,West,None,40.5,0,0
425,43,Low,Employed,617,2021-06-26,7814.82,0,16665.25,Axis,Central,None,50.28,0,0
426,50,Low,Self-Employed,722,2021-09-22,10698.68,0,16627.17,SBI,East,None,43.13,0,0
427,27,Medium,Employed,701,2022-04-08,23022.79,0,67240.25,Others,North,None,85.46,0,0
428,43,Low,Employed,793,2021-06-25,8198.16,0,15079.33,HDFC,East,None,26.3,0,1
429,47,Medium,Employed,713,2020-06-22,13389.83,0,35711.59,Others,West,None,12.69,0,1
430,19,High,Self-Employed,636,2021-06-01,67345.89,0,242566.84,HDFC,North,None,21.8,0,1
431,25,Medium,Employed,587,2021-01-15,0.0,0,0.0,Federal,West,None,62.45,0,1
432,18,Low,Employed,748,2022-02-12,13686.18,0,24868.75,Federal,North,None,6.28,0,1
433,34,Medium,Employed,622,2022-05-25,40250.26,0,154510.62,ICICI,West,None,59.28,0,1
434,44,Low,Employed,675,2023-01-09,11705.09,0,25042.93,HDFC,North,None,82.73,0,1
435,52,Medium,Self-Employed,780,2021-10-14,14098.29,0,43411.24,HDFC,Central,None,67.49,0,1
436,37,Medium,Unemployed,666,2023-01-08,22884.75,1,45351.08,ICICI,North,Medical,31.24,0,0
437,53,Low,Self-Employed,703,2020-08-30,2198.01,0,6931.61,SBI,North,None,53.13,0,1
438,23,High,Self-Employed,736,2021-05-01,20877.64,0,67090.05,Axis,Central,None,57.76,1,1
439,19,High,Student,714,2020-06-18,50798.83,0,210838.45,Axis,West,None,31.72,0,1
440,36,High,Employed,794,2021-05-08,51655.09,1,110231.13,Kotak Mahindra,Central,Job Loss,18.59,0,0
441,40,Low,Employed,663,2022-02-22,9840.33,0,35207.19,Kotak Mahindra,East,None,38.67,0,0
442,36,Medium,Employed,677,2021-07-27,8060.75,0,25856.26,HDFC,East,None,57.66,0,0
443,18,High,Employed,644,2022-06-15,87005.83,0,200954.97,Kotak Mahindra,West,None,67.39,0,1
444,36,Low,Employed,698,2021-10-21,10856.7,1,16420.9,SBI,North,Medical,41.94,0,0
445,23,High,Employed,692,2021-04-28,37651.52,0,33764.0,Others,South,None,36.07,0,1
446,43,Low,Employed,594,2022-10-15,8415.33,1,19147.31,ICICI,Central,Overspending,37.62,0,0
447,40,Low,Employed,660,2021-08-12,4950.76,0,9764.39,ICICI,East,None,78.35,0,0
448,27,Medium,Student,746,2021-02-21,11387.85,0,29472.02,ICICI,East,None,43.84,0,1
449,31,Medium,Employed,714,2020-08-14,44721.78,0,80760.84,Axis,East,None,54.73,0,0
450,26,Medium,Employed,742,2020-05-03,11517.24,1,36546.7,ICICI,East,Job Loss,63.21,0,0
451,36,High,Self-Employed,672,2021-01-14,26775.76,0,60328.69,ICICI,South,None,35.09,0,1
452,46,Low,Employed,586,2023-11-07,6349.74,0,16761.21,HDFC,South,None,27.2,0,0
453,27,Low,Employed,692,2022-09-03,4444.12,0,4310.61,ICICI,South,None,43.82,0,0
454,42,High,Employed,762,2021-10-12,40234.91,1,99942.69,Kotak Mahindra,West,Medical,24.93,0,0
455,31,Low,Self-Employed,608,2023-03-26,5866.47,0,19987.85,ICICI,Central,None,29.88,0,0
456,29,Medium,Unemployed,674,2020-10-18,18723.67,1,41977.83,Kotak Mahindra,Central,Overspending,0.0,0,0
457,35,Medium,Employed,597,2021-11-24,16780.34,0,13439.85,SBI,North,None,60.59,0,1
458,26,Low,Employed,701,2020-10-07,6838.84,0,14386.76,Kotak Mahindra,North,None,22.33,0,1
459,31,Low,Employed,732,2020-10-04,307.11,0,1066.93,IDFC First,West,None,64.45,0,0
460,25,Medium,Employed,681,2022-10-29,16881.16,0,18238.83,HDFC,North,None,21.04,0,0
461,56,High,Student,808,2021-06-30,37525.24,0,0.0,ICICI,East,None,13.11,0,1
462,37,Medium,Self-Employed,650,2022-07-30,17270.35,0,41971.42,ICICI,West,None,5.5,0,1
463,30,Medium,Employed,665,2021-10-13,17395.57,0,19089.96,Axis,West,None,0.0,0,0
464,39,Medium,Self-Employed,692,2022-02-18,29197.87,1,22566.32,SBI,West,Job Loss,71.39,0,0
465,35,Low,Employed,654,2021-09-06,5442.32,0,13028.76,Axis,East,None,55.51,0,1
466,34,Low,Student,573,2021-05-08,13061.72,0,52658.96,HDFC,Central,None,43.5,0,1
467,43,Medium,Unemployed,564,2023-04-16,40121.71,0,76628.95,IDFC First,West,None,68.11,0,1
468,44,Low,Employed,745,2020-12-08,4750.65,0,4085.99,Axis,North,None,21.82,0,1
469,31,Low,Self-Employed,661,2022-08-22,9878.8,0,1224.05,Axis,East,None,19.96,1,0
470,31,Medium,Employed,802,2021-04-21,22421.57,0,60258.21,ICICI,North,None,43.29,0,0
471,34,Medium,Employed,673,2021-04-26,20523.14,1,55641.74,ICICI,West,Job Loss,29.09,0,0
472,18,Low,Self-Employed,722,2020-10-04,0.0,0,0.0,Axis,Central,None,64.78,0,0
473,21,Medium,Employed,730,2021-11-14,28878.73,0,99481.43,IDFC First,West,None,100.0,1,0
474,50,Medium,Employed,672,2020-04-14,16247.14,0,54009.66,HDFC,West,None,62.16,0,0
475,53,Low,Self-Employed,627,2021-03-13,13813.72,0,18749.81,Others,Central,None,46.59,0,1
476,34,High,Self-Employed,576,2020-08-25,39692.92,0,142934.28,HDFC,West,None,41.52,0,0
477,42,Low,Employed,733,2023-10-07,13675.61,0,35283.54,SBI,East,None,73.37,0,1
478,40,High,Employed,771,2022-11-16,50264.16,1,106266.19,ICICI,West,Overspending,42.07,0,0
479,67,Low,Employed,604,2021-11-03,11819.05,0,15217.2,Axis,West,None,51.59,0,1
480,48,High,Employed,677,2020-04-11,52525.22,0,83230.4,HDFC,South,None,20.56,0,1
481,35,Low,Unemployed,589,2020-10-04,7309.43,0,10124.37,HDFC,East,None,29.95,0,0
482,27,Medium,Employed,733,2020-07-26,16379.16,0,63326.47,RBL,Central,None,50.15,0,1
483,20,Low,Employed,680,2022-11-13,10248.26,0,21071.23,RBL,North,None,63.86,0,1
484,39,Medium,Employed,779,2022-07-14,26982.86,0,68791.61,SBI,South,None,36.5,1,1
485,29,Medium,Employed,676,2021-10-24,19930.81,0,7179.69,SBI,South,None,49.86,0,1
486,22,Low,Self-Employed,605,2021-02-26,11891.71,0,15230.54,HDFC,South,None,19.69,1,0
487,30,Medium,Employed,671,2021-07-18,12615.68,0,21998.57,Federal,North,None,48.6,0,1
488,26,Low,Employed,678,2021-01-12,9274.9,0,41383.13,RBL,North,None,62.12,0,0
489,53,High,Unemployed,661,2022-02-08,62895.2,1,137909.07,RBL,Central,Job Loss,41.61,0,0
490,45,Low,Employed,677,2020-12-31,9269.86,0,20068.73,ICICI,West,None,37.09,0,0
491,36,Medium,Employed,726,2020-11-27,18883.76,0,21048.95,SBI,South,None,31.03,0,1
492,51,Medium,Employed,652,2021-11-06,29087.76,1,53937.18,RBL,South,Medical,31.21,0,0
493,37,Low,Employed,682,2021-01-18,15885.18,1,29529.75,ICICI,East,Medical,67.28,0,0
494,28,Low,Employed,652,2020-11-13,10980.91,0,39446.28,Federal,North,None,29.31,0,0
495,52,Medium,Employed,649,2020-03-13,4195.83,0,647.99,Axis,North,None,39.42,0,1
496,42,Medium,Employed,776,2020-10-06,12316.52,0,9302.81,SBI,South,None,21.54,0,1
497,26,High,Unemployed,587,2021-07-26,60415.76,0,161845.93,SBI,East,None,39.7,0,1
498,35,Low,Employed,679,2022-08-10,5626.82,0,18262.89,RBL,East,None,60.02,0,1
499,28,Medium,Self-Employed,742,2021-01-07,20879.2,0,31701.43,Others,North,None,17.79,0,1
500,23,Low,Self-Employed,725,2021-04-11,5437.24,0,19787.45,HDFC,West,None,20.98,0,0
501,46,Low,Employed,798,2020-12-29,12348.3,0,28959.34,HDFC,Central,None,70.2,0,1
502,56,Medium,Employed,728,2021-07-02,25300.57,0,33995.54,Others,West,None,29.62,0,1
503,23,Low,Employed,663,2022-10-07,4832.5,0,5787.5,IDFC First,West,None,57.02,0,0
504,42,Medium,Employed,823,2022-03-25,28585.12,0,78243.56,IDFC First,Central,None,30.78,0,1
505,30,Medium,Student,694,2022-01-20,29146.1,0,87761.11,Others,East,None,25.09,0,0
506,32,Medium,Employed,690,2021-11-23,26011.64,0,184.84,Federal,North,None,85.25,0,1
507,31,High,Unemployed,633,2022-08-10,44860.54,0,83460.99,HDFC,North,None,36.52,0,1
508,28,Medium,Unemployed,640,2020-08-25,57052.43,0,49594.56,SBI,North,None,53.9,0,1
509,37,Medium,Employed,685,2021-11-09,5898.02,0,14523.67,SBI,South,None,37.66,0,0
510,28,Medium,Employed,617,2020-12-06,17160.89,0,39768.1,Federal,East,None,36.46,1,1
511,39,Medium,Employed,797,2020-09-14,20085.9,0,42266.77,Kotak Mahindra,North,None,65.38,0,1
512,36,Low,Unemployed,628,2021-07-25,14363.6,0,68210.47,Others,North,None,32.66,0,1
513,34,Low,Unemployed,641,2021-04-14,6712.68,1,26609.15,HDFC,East,Job Loss,20.85,0,0
514,27,Low,Employed,824,2020-09-10,13749.45,0,39214.18,HDFC,West,None,34.51,0,1
515,31,Medium,Employed,659,2021-12-19,14383.95,0,21712.35,Others,East,None,41.3,0,1
516,44,High,Employed,739,2022-04-20,49482.0,0,79522.48,RBL,North,None,31.06,0,1
517,42,Low,Unemployed,582,2020-11-12,12427.15,1,46201.85,Federal,Central,Medical,27.1,0,1
518,27,Low,Student,679,2021-12-22,5017.36,0,5802.63,IDFC First,South,None,14.87,1,0
519,37,High,Employed,712,2021-05-19,55854.07,0,152877.4,Kotak Mahindra,Central,None,29.92,0,1
520,44,High,Employed,747,2020-10-18,69147.11,0,307489.84,Axis,North,None,11.63,1,1
521,20,Medium,Employed,772,2020-10-08,19252.94,0,15341.04,HDFC,South,None,20.79,0,0
522,42,Low,Employed,665,2022-03-20,3202.19,0,11767.78,SBI,North,None,55.72,0,1
523,30,Low,Unemployed,715,2020-10-06,6584.27,1,20543.15,Others,East,Job Loss,61.28,1,1
524,42,Low,Employed,789,2021-09-15,7686.96,0,21739.39,ICICI,South,None,40.9,0,0
525,29,Low,Self-Employed,665,2020-11-28,12935.4,0,35565.65,ICICI,East,None,9.99,0,1
526,18,Low,Employed,699,2021-09-08,3649.37,1,10179.57,HDFC,East,Job Loss,30.42,0,0
527,20,Medium,Employed,670,2021-04-29,26694.53,0,78980.63,SBI,Central,None,63.15,0,1
528,37,Low,Employed,681,2020-09-06,10934.68,0,20790.13,HDFC,Central,None,49.17,0,1
529,39,Low,Self-Employed,607,2021-01-06,10515.59,0,30895.55,Kotak Mahindra,West,None,16.49,0,1
530,27,Low,Self-Employed,726,2021-02-27,14173.81,0,28454.8,IDFC First,North,None,56.31,0,1
531,43,Medium,Employed,576,2021-05-31,22921.19,0,38208.85,Others,South,None,32.68,0,1
532,20,Medium,Employed,658,2022-12-04,14677.47,0,30718.51,Axis,Central,None,27.64,0,0
533,36,Medium,Employed,697,2020-07-26,19651.01,0,43857.74,HDFC,East,None,46.73,0,0
